##TITLE=N4_3-acetoxybenzoic_5
##DATA TYPE=INFRARED SPECTRUM
##XUNITS=1/CM
##YUNITS=%T
399.826377  	78.566055 
400.183684  	75.699288 
400.540991  	74.162365 
400.898298  	70.715130 
401.255605  	69.740426 
401.612912  	71.592600 
401.970219  	70.949861 
402.327525  	70.010995 
402.684832  	72.336473 
403.042139  	74.376617 
403.399446  	73.773213 
403.756753  	72.294121 
404.114060  	72.915568 
404.471367  	72.549666 
404.828674  	70.628514 
405.185980  	72.267594 
405.543287  	71.335475 
405.900594  	68.517025 
406.257901  	72.555291 
406.615208  	77.348464 
406.972515  	76.495308 
407.329822  	73.122591 
407.687128  	71.406756 
408.044435  	72.503174 
408.401742  	73.272473 
408.759049  	72.934947 
409.116356  	72.143296 
409.473663  	70.613009 
409.830970  	69.173115 
410.188276  	67.317158 
410.545583  	66.008298 
410.902890  	65.965350 
411.260197  	65.613201 
411.617504  	64.575196 
411.974811  	64.794685 
412.332118  	64.914437 
412.689424  	62.338640 
413.046731  	59.749790 
413.404038  	57.808717 
413.761345  	57.124012 
414.118652  	58.727243 
414.475959  	57.400155 
414.833266  	53.954549 
415.190572  	55.101370 
415.547879  	57.274229 
415.905186  	54.627983 
416.262493  	51.457086 
416.619800  	52.183180 
416.977107  	52.020242 
417.334414  	46.899221 
417.691720  	42.208793 
418.049027  	43.213658 
418.406334  	43.368026 
418.763641  	38.708492 
419.120948  	37.856199 
419.478255  	38.339436 
419.835562  	39.100698 
420.192869  	40.168438 
420.550175  	39.473966 
420.907482  	39.590484 
421.264789  	40.579041 
421.622096  	42.836070 
421.979403  	45.632370 
422.336710  	45.046312 
422.694017  	43.294696 
423.051323  	45.520297 
423.408630  	48.916193 
423.765937  	50.482596 
424.123244  	51.818830 
424.480551  	53.774731 
424.837858  	56.701817 
425.195165  	59.552818 
425.552471  	61.548838 
425.909778  	60.655657 
426.267085  	58.883283 
426.624392  	62.273546 
426.981699  	66.689100 
427.339006  	66.826437 
427.696313  	67.057605 
428.053619  	69.120445 
428.410926  	70.834301 
428.768233  	71.595062 
429.125540  	72.691444 
429.482847  	72.374891 
429.840154  	70.597038 
430.197461  	71.000495 
430.554767  	70.843642 
430.912074  	69.812042 
431.269381  	70.688788 
431.626688  	71.733325 
431.983995  	73.965780 
432.341302  	75.986209 
432.698609  	76.168763 
433.055916  	76.551464 
433.413222  	76.195097 
433.770529  	75.595614 
434.127836  	75.455937 
434.485143  	75.874304 
434.842450  	77.630015 
435.199757  	77.311715 
435.557064  	74.745438 
435.914370  	75.166808 
436.271677  	78.478338 
436.628984  	78.808913 
436.986291  	77.535373 
437.343598  	76.546348 
437.700905  	75.496982 
438.058212  	75.450037 
438.415518  	73.528704 
438.772825  	72.834067 
439.130132  	74.792460 
439.487439  	75.200412 
439.844746  	74.101843 
440.202053  	71.165765 
440.559360  	70.753438 
440.916666  	73.968726 
441.273973  	75.439018 
441.631280  	77.362330 
441.988587  	77.134531 
442.345894  	74.610421 
442.703201  	75.938483 
443.060508  	76.538761 
443.417814  	76.388811 
443.775121  	77.728572 
444.132428  	79.003628 
444.489735  	80.660027 
444.847042  	81.372054 
445.204349  	80.563430 
445.561656  	79.879289 
445.918963  	80.458084 
446.276269  	80.721704 
446.633576  	79.259287 
446.990883  	81.065237 
447.348190  	85.076506 
447.705497  	86.095787 
448.062804  	84.988074 
448.420111  	82.787487 
448.777417  	82.824317 
449.134724  	85.761027 
449.492031  	86.961544 
449.849338  	85.514115 
450.206645  	84.518722 
450.563952  	84.590377 
450.921259  	84.430560 
451.278565  	84.281072 
451.635872  	83.710992 
451.993179  	82.283241 
452.350486  	82.344755 
452.707793  	84.049839 
453.065100  	83.873766 
453.422407  	83.380168 
453.779713  	84.259359 
454.137020  	84.182285 
454.494327  	85.175226 
454.851634  	87.412027 
455.208941  	87.456684 
455.566248  	86.195075 
455.923555  	84.005209 
456.280861  	82.376848 
456.638168  	82.679854 
456.995475  	83.376593 
457.352782  	84.713418 
457.710089  	84.696478 
458.067396  	81.546070 
458.424703  	82.817416 
458.782010  	84.968867 
459.139316  	85.667869 
459.496623  	84.279224 
459.853930  	82.960100 
460.211237  	82.553381 
460.568544  	82.406016 
460.925851  	83.539523 
461.283158  	84.586621 
461.640464  	82.261695 
461.997771  	80.019371 
462.355078  	81.181272 
462.712385  	82.736977 
463.069692  	82.763920 
463.426999  	84.099657 
463.784306  	83.800925 
464.141612  	82.071231 
464.498919  	83.577783 
464.856226  	84.091678 
465.213533  	82.198893 
465.570840  	81.848312 
465.928147  	82.475027 
466.285454  	82.991446 
466.642760  	83.029620 
467.000067  	83.161052 
467.357374  	83.682846 
467.714681  	83.623245 
468.071988  	83.716003 
468.429295  	83.549193 
468.786602  	82.524077 
469.143908  	82.612336 
469.501215  	84.098672 
469.858522  	85.240731 
470.215829  	85.449220 
470.573136  	84.668925 
470.930443  	83.338839 
471.287750  	83.380400 
471.645057  	83.726723 
472.002363  	82.069810 
472.359670  	80.972838 
472.716977  	80.978781 
473.074284  	81.259148 
473.431591  	83.814687 
473.788898  	84.373795 
474.146205  	82.662684 
474.503511  	83.248692 
474.860818  	83.519720 
475.218125  	82.331167 
475.575432  	81.663244 
475.932739  	80.917165 
476.290046  	80.577501 
476.647353  	80.762959 
477.004659  	81.404707 
477.361966  	81.868063 
477.719273  	81.606773 
478.076580  	82.227172 
478.433887  	83.143018 
478.791194  	83.533093 
479.148501  	83.970520 
479.505807  	83.771857 
479.863114  	82.600121 
480.220421  	81.787004 
480.577728  	82.856067 
480.935035  	83.303781 
481.292342  	81.680999 
481.649649  	81.535709 
482.006955  	82.756703 
482.364262  	82.612598 
482.721569  	81.898604 
483.078876  	81.584079 
483.436183  	80.874506 
483.793490  	80.656556 
484.150797  	81.741741 
484.508104  	82.198964 
484.865410  	82.027438 
485.222717  	81.282849 
485.580024  	81.028198 
485.937331  	82.302630 
486.294638  	83.119168 
486.651945  	83.199661 
487.009252  	82.297775 
487.366558  	80.790065 
487.723865  	80.394107 
488.081172  	80.374341 
488.438479  	80.436292 
488.795786  	80.316181 
489.153093  	81.159711 
489.510400  	82.669963 
489.867706  	82.103407 
490.225013  	81.457913 
490.582320  	81.136187 
490.939627  	80.302180 
491.296934  	79.677139 
491.654241  	78.311988 
492.011548  	78.042681 
492.368854  	78.624978 
492.726161  	78.539095 
493.083468  	79.088489 
493.440775  	78.833566 
493.798082  	77.471341 
494.155389  	76.721408 
494.512696  	77.058524 
494.870002  	77.558595 
495.227309  	77.724700 
495.584616  	77.898966 
495.941923  	77.157510 
496.299230  	76.888374 
496.656537  	78.039276 
497.013844  	78.076091 
497.371151  	76.906113 
497.728457  	76.017986 
498.085764  	75.720064 
498.443071  	75.684712 
498.800378  	75.906907 
499.157685  	76.204565 
499.514992  	76.312960 
499.872299  	76.518389 
500.229605  	75.916551 
500.586912  	75.536228 
500.944219  	76.197873 
501.301526  	75.733961 
